Id,PetalWidthCm_sqrt,PetalLengthCm,PetalLengthCm_sqrt,PetalLengthCm_log,PetalWidthCm_log,PetalWidthCm,Species_Iris-virginica,Species_Iris-versicolor,SepalLengthCm_log,Species
44,0.7745966692414834,1.6,1.2649110640673518,0.9555114450274363,0.4700036292457356,0.6,False,False,1.791759469228055,Iris-setosa
45,0.6324555320336759,1.9,1.378404875209022,1.0647107369924282,0.3364722366212129,0.4,False,False,1.8082887711792652,Iris-setosa
46,0.5477225575051661,1.4,1.1832159566199232,0.8754687373538999,0.262364264467491,0.3,False,False,1.7578579175523736,Iris-setosa
47,0.4472135954999579,1.6,1.2649110640673518,0.9555114450274363,0.1823215567939546,0.2,False,False,1.8082887711792652,Iris-setosa
48,0.4472135954999579,1.4,1.1832159566199232,0.8754687373538999,0.1823215567939546,0.2,False,False,1.7227665977411035,Iris-setosa
49,0.4472135954999579,1.5,1.224744871391589,0.9162907318741552,0.1823215567939546,0.2,False,False,1.840549633397487,Iris-setosa
50,0.4472135954999579,1.4,1.1832159566199232,0.8754687373538999,0.1823215567939546,0.2,False,False,1.791759469228055,Iris-setosa
51,1.1832159566199232,4.7,2.16794833886788,1.7404661748405044,0.8754687373538999,1.4,False,True,2.079441541679836,Iris-versicolor
52,1.224744871391589,4.5,2.1213203435596424,1.7047480922384253,0.9162907318741552,1.5,False,True,2.0014800002101243,Iris-versicolor
53,1.224744871391589,4.9,2.213594362117865,1.7749523509116738,0.9162907318741552,1.5,False,True,2.066862759472976,Iris-versicolor
54,1.140175425099138,4.0,2.0,1.6094379124341005,0.832909122935104,1.3,False,True,1.8718021769015916,Iris-versicolor
55,1.224744871391589,4.6,2.1447610589527217,1.7227665977411035,0.9162907318741552,1.5,False,True,2.0149030205422647,Iris-versicolor
56,1.140175425099138,4.5,2.1213203435596424,1.7047480922384253,0.832909122935104,1.3,False,True,1.9021075263969205,Iris-versicolor
57,1.131370849898476,4.7,2.16794833886788,1.7404661748405044,0.8241754429663493,1.2799999999999998,False,True,1.9878743481543453,Iris-versicolor
58,1.0,3.3,1.816590212458495,1.4586150226995167,0.6931471805599453,1.0,False,True,1.7749523509116738,Iris-versicolor
59,1.140175425099138,3.92,1.9798989873223327,1.593308530504217,0.832909122935104,1.3,False,True,2.028148247292285,Iris-versicolor
60,1.1832159566199232,3.9,1.9748417658131496,1.589235205116581,0.8754687373538999,1.4,False,True,1.8245492920510455,Iris-versicolor
61,1.0,3.5,1.8708286933869709,1.5040773967762742,0.6931471805599453,1.0,False,True,1.791759469228055,Iris-versicolor
62,1.224744871391589,4.2,2.04939015319192,1.6486586255873816,0.9162907318741552,1.5,False,True,1.9315214116032136,Iris-versicolor
63,1.0,4.0,2.0,1.6094379124341005,0.6931471805599453,1.0,False,True,1.9459101490553128,Iris-versicolor
64,1.1832159566199232,4.7,2.16794833886788,1.7404661748405044,0.8754687373538999,1.4,False,True,1.9600947840472696,Iris-versicolor
65,1.140175425099138,3.6,1.8973665961010275,1.5260563034950494,0.832909122935104,1.3,False,False,1.88706964903238,Iris-setosa
66,1.1832159566199232,4.4,2.0976176963403037,1.6863989535702286,0.8754687373538999,1.4,False,True,3.629660094453965,Iris-versicolor
67,1.224744871391589,4.5,2.1213203435596424,1.7047480922384253,0.9162907318741552,1.5,False,True,1.88706964903238,Iris-versicolor
68,1.0,4.1,2.0248456731316584,1.62924053973028,0.6931471805599453,1.0,False,True,1.916922612182061,Iris-versicolor
69,1.224744871391589,4.5,2.1213203435596424,1.7047480922384253,0.9162907318741552,1.5,False,True,1.916922612182061,Iris-versicolor
70,1.0488088481701516,3.9,1.9748417658131496,1.589235205116581,0.7419373447293773,1.1,False,True,1.88706964903238,Iris-versicolor
71,1.3416407864998738,4.8,2.1908902300206643,1.7578579175523736,1.0296194171811583,1.8,False,True,1.9315214116032136,Iris-versicolor
72,1.140175425099138,4.0,2.0,1.6094379124341005,0.832909122935104,1.3,False,True,1.9600947840472696,Iris-versicolor
73,1.224744871391589,4.9,2.213594362117865,1.7749523509116738,0.9162907318741552,1.5,False,True,1.9878743481543453,Iris-versicolor
74,1.095445115010332,4.7,2.16794833886788,1.7404661748405044,0.7884573603642702,1.2,False,True,1.9600947840472696,Iris-versicolor
75,1.140175425099138,4.3,2.073644135332772,1.667706820558076,0.832909122935104,1.3,False,True,2.0014800002101243,Iris-versicolor
76,1.1832159566199232,4.4,2.0976176963403037,1.6863989535702286,0.8754687373538999,1.4,False,True,2.028148247292285,Iris-versicolor
77,1.1832159566199232,4.8,2.1908902300206643,1.7578579175523736,0.8754687373538999,1.4,False,True,2.0541237336955462,Iris-versicolor
78,1.3038404810405295,5.0,2.23606797749979,1.791759469228055,0.9932517730102834,1.7,False,True,2.0412203288596382,Iris-versicolor
79,1.224744871391589,4.5,2.1213203435596424,1.7047480922384253,0.9162907318741552,1.5,False,True,1.9459101490553128,Iris-versicolor
80,1.0,3.5,1.8708286933869709,1.5040773967762742,0.6931471805599453,1.0,False,True,1.9021075263969205,Iris-versicolor
81,1.0488088481701516,3.8,1.949358868961793,1.5686159179138452,0.7419373447293773,1.1,False,True,1.8718021769015916,Iris-versicolor
82,1.0,3.7,1.9235384061671343,1.547562508716013,0.6931471805599453,1.0,False,True,1.8718021769015916,Iris-versicolor
83,1.095445115010332,3.9,1.9748417658131496,1.589235205116581,0.7884573603642702,1.2,False,True,1.916922612182061,Iris-versicolor
84,1.2649110640673518,5.1,2.258317958127243,1.8082887711792652,0.9555114450274363,1.6,False,True,1.9459101490553128,Iris-versicolor
85,1.224744871391589,4.5,2.1213203435596424,1.7047480922384253,0.9162907318741552,1.5,False,True,1.8562979903656265,Iris-versicolor
86,1.2649110640673518,4.5,2.1213203435596424,1.7047480922384253,0.9555114450274363,1.6,False,True,1.9459101490553128,Iris-versicolor
87,1.224744871391589,4.7,2.16794833886788,1.7404661748405044,0.9162907318741552,1.5,False,True,2.0412203288596382,Iris-versicolor
88,1.140175425099138,4.4,2.0976176963403037,1.6863989535702286,0.832909122935104,1.3,False,True,1.9878743481543453,Iris-versicolor
89,1.140175425099138,74.1,8.608135686662937,4.318820558770089,0.832909122935104,1.3,False,True,1.88706964903238,Iris-versicolor
90,1.140175425099138,4.0,2.0,1.6094379124341005,0.832909122935104,1.3,False,True,1.8718021769015916,Iris-versicolor
91,1.095445115010332,4.4,2.0976176963403037,1.6863989535702286,0.7884573603642702,1.2,False,True,1.8718021769015916,Iris-versicolor
92,1.1832159566199232,4.6,2.1447610589527217,1.7227665977411035,0.8754687373538999,1.4,False,False,1.9600947840472696,Iris-setosa
93,1.095445115010332,4.0,2.0,1.6094379124341005,0.7884573603642702,1.2,False,True,1.916922612182061,Iris-versicolor
94,1.0,3.3,1.816590212458495,1.4586150226995167,0.6931471805599453,1.0,False,True,1.791759469228055,Iris-versicolor
95,1.140175425099138,4.2,2.04939015319192,1.6486586255873816,0.832909122935104,1.3,False,True,1.88706964903238,Iris-versicolor
96,1.095445115010332,4.2,2.04939015319192,1.6486586255873816,0.7884573603642702,1.2,False,True,1.9021075263969205,Iris-versicolor
97,1.140175425099138,4.2,2.04939015319192,1.6486586255873816,0.832909122935104,1.3,False,True,1.9021075263969205,Iris-versicolor
98,1.140175425099138,4.3,2.073644135332772,1.667706820558076,0.832909122935104,1.3,False,True,1.9740810260220096,Iris-versicolor
99,1.0488088481701516,3.0,1.7320508075688772,1.3862943611198906,0.7419373447293773,1.1,False,True,1.8082887711792652,Iris-versicolor
100,1.140175425099138,4.1,2.0248456731316584,1.62924053973028,0.832909122935104,1.3,False,True,1.9021075263969205,Iris-versicolor
101,1.5811388300841898,6.0,2.449489742783178,1.9459101490553128,1.252762968495368,2.5,True,False,1.9878743481543453,Iris-virginica
102,1.378404875209022,5.1,2.258317958127243,1.8082887711792652,1.0647107369924282,1.9,True,False,1.916922612182061,Iris-virginica
103,1.449137674618944,5.9,2.428991560298224,1.9315214116032136,1.1314021114911006,2.1,True,False,2.091864061678393,Iris-virginica
104,1.3416407864998738,5.6,2.3664319132398464,1.88706964903238,1.0296194171811583,1.8,True,False,1.9878743481543453,Iris-virginica
105,1.4832396974191326,5.8,2.4083189157584592,1.916922612182061,1.1631508098056809,2.2,True,False,2.0149030205422647,Iris-virginica
106,1.449137674618944,6.6,2.569046515733026,2.028148247292285,1.1314021114911006,2.1,True,False,2.151762203259462,Iris-virginica
107,1.3038404810405295,4.5,2.1213203435596424,1.7047480922384253,0.9932517730102834,1.7,True,False,1.7749523509116738,Iris-virginica
108,1.3416407864998738,6.3,2.5099800796022267,1.9878743481543453,1.0296194171811583,1.8,True,False,2.1162555148025524,Iris-virginica
109,1.3416407864998738,5.8,2.4083189157584592,1.916922612182061,1.0296194171811583,1.8,True,False,2.0412203288596382,Iris-virginica
110,1.5811388300841898,6.1,2.4698178070456938,1.9600947840472696,1.252762968495368,2.5,True,False,2.1041341542702074,Iris-virginica
111,1.4142135623730951,5.1,2.258317958127243,1.8082887711792652,1.0986122886681096,2.0,True,False,2.0149030205422647,Iris-virginica
112,1.378404875209022,5.3,2.3021728866442674,1.840549633397487,1.0647107369924282,1.9,True,False,2.0014800002101243,Iris-virginica
113,1.449137674618944,5.5,2.345207879911715,1.8718021769015916,1.1314021114911006,2.1,True,False,2.0541237336955462,Iris-virginica
114,1.4142135623730951,5.0,2.23606797749979,1.791759469228055,1.0986122886681096,2.0,True,False,1.998773638612381,Iris-virginica
115,1.5491933384829668,5.1,2.258317958127243,1.8082887711792652,1.2237754316221157,2.4,True,False,1.916922612182061,Iris-virginica
116,1.51657508881031,5.3,2.3021728866442674,1.840549633397487,1.1939224684724346,2.3,True,False,2.0014800002101243,Iris-virginica
117,1.3416407864998738,5.5,2.345207879911715,1.8718021769015916,1.0296194171811583,1.8,True,False,2.0149030205422647,Iris-virginica
118,1.4832396974191326,6.7,2.588435821108957,2.0412203288596382,1.1631508098056809,2.2,False,False,2.1633230256605382,Iris-setosa
119,1.51657508881031,6.9,2.6267851073127395,2.066862759472976,1.1939224684724346,2.3,True,False,2.1633230256605382,Iris-virginica
120,1.224744871391589,5.0,2.23606797749979,1.791759469228055,0.9162907318741552,1.5,True,False,1.9459101490553128,Iris-virginica
121,1.51657508881031,5.7,2.3874672772626644,1.9021075263969205,1.1939224684724346,2.3,True,False,2.066862759472976,Iris-virginica
122,1.4142135623730951,4.9,2.213594362117865,1.7749523509116738,1.0986122886681096,2.0,True,False,1.88706964903238,Iris-virginica
123,1.4142135623730951,6.7,2.588435821108957,2.0412203288596382,1.0986122886681096,2.0,True,False,2.1633230256605382,Iris-virginica
124,1.3416407864998738,4.9,2.213594362117865,1.7749523509116738,1.0296194171811583,1.8,True,False,1.9878743481543453,Iris-virginica
125,1.449137674618944,5.7,2.3874672772626644,1.9021075263969205,1.1314021114911006,2.1,True,False,2.0412203288596382,Iris-virginica
126,1.3416407864998738,6.0,2.449489742783178,1.9459101490553128,1.0296194171811583,1.8,True,False,2.1041341542702074,Iris-virginica
127,1.3416407864998738,4.8,2.1908902300206643,1.7578579175523736,1.0296194171811583,1.8,True,False,1.9740810260220096,Iris-virginica
128,1.3416407864998738,4.9,2.213594362117865,1.7749523509116738,1.0296194171811583,1.8,True,False,1.9600947840472696,Iris-virginica
129,1.449137674618944,5.6,2.3664319132398464,1.88706964903238,1.1314021114911006,2.1,True,False,2.0014800002101243,Iris-virginica
130,1.2649110640673518,5.8,2.4083189157584592,1.916922612182061,0.9555114450274363,1.6,True,False,2.1041341542702074,Iris-virginica
131,1.378404875209022,6.1,2.4698178070456938,1.9600947840472696,1.0647107369924282,1.9,True,False,2.128231705849268,Iris-virginica
132,1.4142135623730951,6.4,2.5298221281347035,2.0014800002101243,1.0986122886681096,2.0,True,False,2.186051276738094,Iris-virginica
133,1.4832396974191326,5.6,2.3664319132398464,1.88706964903238,1.1631508098056809,2.2,True,False,2.0014800002101243,Iris-virginica
134,1.224744871391589,5.1,2.258317958127243,1.8082887711792652,0.9162907318741552,1.5,True,False,1.9878743481543453,Iris-virginica
135,1.1832159566199232,5.6,2.3664319132398464,1.88706964903238,0.8754687373538999,1.4,True,False,1.9600947840472696,Iris-virginica
136,1.51657508881031,6.1,2.4698178070456938,1.9600947840472696,1.1939224684724346,2.3,True,False,4.200204952921578,Iris-virginica
137,1.5491933384829668,5.6,2.3664319132398464,1.88706964903238,1.2237754316221157,2.4,True,False,1.9878743481543453,Iris-virginica
138,1.3416407864998738,5.5,2.345207879911715,1.8718021769015916,1.0296194171811583,1.8,True,False,2.0014800002101243,Iris-virginica
139,1.3416407864998738,4.8,2.1908902300206643,1.7578579175523736,1.0296194171811583,1.8,True,False,1.9459101490553128,Iris-virginica
140,1.449137674618944,5.4,2.32379000772445,1.8562979903656265,1.1314021114911006,2.1,True,False,2.066862759472976,Iris-virginica
141,1.5491933384829668,5.6,2.3664319132398464,1.88706964903238,1.2237754316221157,2.4,True,False,2.0412203288596382,Iris-virginica
142,1.51657508881031,5.1,2.258317958127243,1.8082887711792652,1.1939224684724346,2.3,True,False,2.066862759472976,Iris-virginica
143,1.378404875209022,5.500000000000001,2.345207879911715,1.871802176901592,1.0647107369924282,1.9,True,False,1.916922612182061,Iris-virginica
144,1.51657508881031,5.9,2.428991560298224,1.9315214116032136,1.1939224684724346,2.3,True,False,2.0228711901914416,Iris-virginica
145,1.5811388300841898,5.7,2.3874672772626644,1.9021075263969205,1.252762968495368,2.5,True,False,2.0412203288596382,Iris-virginica
146,1.51657508881031,5.2,2.280350850198276,1.8245492920510455,1.1939224684724346,2.3,True,False,2.0412203288596382,Iris-virginica
147,1.378404875209022,5.0,2.23606797749979,1.791759469228055,1.0647107369924282,1.9,True,False,1.9878743481543453,Iris-virginica
148,1.4142135623730951,5.2,2.280350850198276,1.8245492920510455,1.0986122886681096,2.0,True,False,2.0149030205422647,Iris-virginica
149,1.51657508881031,5.4,2.32379000772445,1.8562979903656265,1.1939224684724346,2.3,False,False,1.9740810260220096,Iris-setosa
150,1.3416407864998738,5.34,2.3108440016582685,1.8468787684491343,1.0296194171811583,1.8,True,False,4.6210435351443815,Iris-virginica
