date,meantemp,meanpressure
2014-07-13,31.625,998.0
2014-07-14,32.375,997.125
2014-07-15,33.125,996.0
2014-07-16,32.625,997.25
2014-07-17,30.75,996.125
2014-07-18,27.25,994.875
2014-07-19,29.875,995.125
2014-07-20,30.875,996.75
2014-07-21,32.125,996.0
2014-07-22,31.625,997.0
2014-07-23,30.625,997.75
2014-07-24,30.5,998.7142857142857
2014-07-25,30.75,1000.75
2014-07-26,32.5,1001.875
2014-07-27,31.714285714285715,1001.875
2014-07-28,30.0,999.375
2014-07-29,30.25,999.25
2014-07-30,31.875,999.5714285714286
2014-07-31,32.5,999.625
2014-08-01,33.25,998.0
2014-08-02,30.125,997.125
2014-08-03,31.5,995.375
2014-08-04,30.5,996.125
2014-08-05,29.75,997.5
2014-08-06,32.125,996.875
2014-08-07,31.125,997.0
2014-08-08,31.0,998.375
2014-08-09,29.235294117647058,1001.6470588235294
2014-08-10,28.5,1002.15625
2014-08-11,31.125,999.875
2014-08-12,32.125,998.75
2014-08-13,32.125,998.25
2014-08-14,30.375,997.375
2014-08-15,31.125,998.875
2014-08-16,30.428571428571427,1002.5
2014-08-17,31.375,1003.25
2014-08-18,31.875,1005.375
2014-08-19,33.0,1004.8571428571429
2014-08-20,33.25,1002.375
2014-08-21,32.5,1001.25
2014-08-22,33.0,1002.8571428571429
2014-08-23,33.125,1003.25
2014-08-24,33.125,1002.875
2014-08-25,33.875,1002.375
2014-08-26,34.125,1001.375
2014-08-27,33.857142857142854,1001.125
2014-08-28,29.625,1003.75
2014-08-29,30.375,1003.5
2014-08-30,28.625,1002.625
2014-08-31,27.625,1001.25
2014-09-01,29.428571428571427,1001.125
2014-09-02,29.25,1001.875
2014-09-03,28.625,1001.4285714285714
2014-09-04,27.875,1000.375
2014-09-05,26.5,1000.1428571428571
2014-09-06,28.5,1002.375
2014-09-07,31.0,1003.25
2014-09-08,31.25,1003.125
2014-09-09,31.0,1002.375
2014-09-10,28.75,1003.25
2014-09-11,26.571428571428573,1005.5714285714286
2014-09-12,28.5,1005.125
2014-09-13,29.375,1004.0
2014-09-14,29.125,1004.25
2014-09-15,29.625,1004.25
2014-09-16,30.625,1002.25
2014-09-17,30.625,1002.125
2014-09-18,30.5,1003.875
2014-09-19,31.0,1003.5
2014-09-20,31.125,1002.875
2014-09-21,30.5,1003.625
2014-09-22,30.625,1004.5
2014-09-23,31.0,1004.2857142857143
2014-09-24,29.625,1006.25
2014-09-25,30.0,1007.75
2014-09-26,30.0,1008.125
2014-09-27,30.5,1009.25
2014-09-28,30.25,1009.625
2014-09-29,30.5,1009.125
2014-09-30,30.625,1009.625
2014-10-01,30.428571428571427,1010.4285714285714
2014-10-02,30.375,1009.125
2014-10-03,30.5,1008.0
2014-10-04,31.0,1008.5
2014-10-05,30.625,1010.375
2014-10-06,30.625,1010.125
2014-10-07,31.0,1008.375
2014-10-08,28.75,1009.875
2014-10-09,27.625,1010.125
2014-10-10,27.125,1008.75
2014-10-11,25.714285714285715,1008.25
2014-10-12,26.0,1008.375
2014-10-13,27.625,1009.875
2014-10-14,24.5,1010.875
2014-10-15,24.5,1013.375
2014-10-16,23.0,1014.0
2014-10-17,25.0,1013.625
2014-10-18,24.0,1012.875
2014-10-19,23.75,1012.625
2014-10-20,24.75,1013.125
2014-10-21,25.625,1014.625
2014-10-22,25.75,1014.5
2014-10-23,25.25,1012.75
2014-10-24,25.5,1011.75
2014-10-25,25.25,1012.375
2014-10-26,25.125,1014.875
2014-10-27,24.875,1013.75
2014-10-28,25.125,1012.0
2014-10-29,24.75,1012.125
2014-10-30,23.875,1014.5
2014-10-31,23.375,1013.625
2014-11-01,22.5,1014.125
2014-11-02,22.875,1014.5
2014-11-03,23.375,1013.5
2014-11-04,23.625,1012.125
2014-11-05,22.75,1012.375
2014-11-06,23.0,1011.625
2014-11-07,24.0,1012.875
2014-11-08,23.875,1014.625
2014-11-09,24.125,1015.125
2014-11-10,21.375,1014.0
2014-11-11,19.25,1014.75
2014-11-12,19.625,1015.875
2014-11-13,18.5,1016.5
2014-11-14,18.375,1016.375
2014-11-15,18.625,1014.875
2014-11-16,18.25,1015.375
2014-11-17,17.75,1016.125
2014-11-18,17.625,1017.875
2014-11-19,17.5,1016.5
2014-11-20,20.375,1013.375
2014-11-21,18.25,1012.75
2014-11-22,19.875,1011.375
2014-11-23,17.125,1014.625
2014-11-24,16.875,1016.0
2014-11-25,16.5,1014.875
2014-11-26,19.625,1009.875
2014-11-27,18.125,1011.75
2014-11-28,19.375,1012.5
2014-11-29,20.25,1012.375
2014-11-30,19.75,1014.0
2014-12-01,20.0,1013.75
2014-12-02,21.375,1012.75
2014-12-03,25.0,1007.0
2014-12-04,21.25,1010.375
2014-12-05,17.75,1017.125
2014-12-06,18.25,1016.375
2014-12-07,17.25,1014.75
2014-12-08,17.0,1015.0
2014-12-09,15.285714285714286,1016.8571428571429
2014-12-10,21.5,1010.5
2014-12-11,19.625,1011.625
2014-12-12,17.5,1014.375
2014-12-13,16.0,1016.125
2014-12-14,16.875,1014.5
2014-12-15,16.625,1016.125
2014-12-16,17.75,1017.375
2014-12-17,12.875,1020.25
2014-12-18,11.75,1021.375
2014-12-19,11.75,1022.125
2014-12-20,11.25,1018.75
2014-12-21,9.5,1018.0
2014-12-22,9.375,1017.125
2014-12-23,9.625,1017.875
2014-12-24,9.875,1021.25
2014-12-25,9.25,1020.125
2014-12-26,10.75,1017.75
2014-12-27,10.375,1018.625
2014-12-28,9.0,1019.75
2014-12-29,11.125,1017.25
2014-12-30,11.625,1014.625
2014-12-31,12.375,1016.875
2015-01-01,14.75,1017.5
2015-01-02,14.875,1017.875
2015-01-03,15.125,1017.375
2015-01-04,14.125,1019.625
2015-01-05,14.0,1016.0
2015-01-06,12.0,1015.5
2015-01-07,9.625,1016.625
2015-01-08,10.0,1019.125
2015-01-09,10.625,1020.125
2015-01-10,11.125,1018.875
2015-01-11,11.0,1019.125
2015-01-12,10.625,1019.5
2015-01-13,12.25,1017.125
2015-01-14,12.0,1017.5
2015-01-15,12.375,1019.375
2015-01-16,13.0,1019.25
2015-01-17,13.5,1019.25
2015-01-18,13.0,1018.75
2015-01-19,13.75,1018.875
2015-01-20,13.375,1020.0
2015-01-21,13.25,1021.0
2015-01-22,12.625,1020.625
2015-01-23,14.625,1020.0
2015-01-24,12.375,1020.75
2015-01-25,13.25,1020.375
2015-01-26,13.75,1019.875
2015-01-27,13.25,1019.3333333333334
2015-01-28,11.714285714285714,1018.25
2015-01-29,11.5,1019.75
2015-01-30,12.75,1020.375
2015-01-31,13.75,1017.875
2015-02-01,15.0,1017.75
2015-02-02,17.375,1017.5
2015-02-03,16.75,1020.5
2015-02-04,14.625,1022.0
2015-02-05,14.625,1019.25
2015-02-06,15.125,1019.0
2015-02-07,15.875,1017.0
2015-02-08,16.625,1017.375
2015-02-09,16.875,1019.75
2015-02-10,15.75,1019.75
2015-02-11,16.0,1017.125
2015-02-12,15.5,1016.125
2015-02-13,17.25,1012.625
2015-02-14,19.375,1009.625
2015-02-15,18.875,1012.625
2015-02-16,20.625,1013.625
2015-02-17,21.142857142857142,1011.8571428571429
2015-02-18,21.25,1011.75
2015-02-19,22.75,1012.0
2015-02-20,22.75,1013.875
2015-02-21,21.875,1014.125
2015-02-22,22.142857142857142,1013.375
2015-02-23,21.5,1014.25
